load_file,dataset,corruption_name,corruption_severity,Method,BNN,use_pretrained,Tune_last_layer_only,augment_test,seed,val_loss,val_accuracy,base_aic0,base_aic1,base_aic2,up0,up1,up2,elbo,ece
../../../saved_checkpoint/cifar100/cifar100_Concrete_5.model,cifar100c,frost,3,none,FALSE,FALSE,FALSE,FALSE,,4.241748674,38.23,65.79,61.19,58.6,52.5,42.58,36.81,-334.9410057,0.345195889
../../../saved_checkpoint/cifar100/cifar100_Concrete_5.model,cifar100c,frost,4,none,FALSE,FALSE,FALSE,FALSE,,4.440069439,36.85,64.9,60.28,57.21,51.85,41.33,35.46,-345.3909397,0.357820898
../../../saved_checkpoint/cifar100/cifar100_Concrete_5.model,cifar100c,frost,5,none,FALSE,FALSE,FALSE,FALSE,,5.521576563,28.68,63.52,57.14,53.76,55.28,43.86,38,-415.2997017,0.427096903
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,gaussian_noise,1,topdown,FALSE,FALSE,FALSE,FALSE,0,2.575270335,40.08413462,50.93149038,48.37740385,46.93509615,15.87540064,12.05929487,10.1963141,0,0.052493859
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,gaussian_noise,1,topdown,FALSE,FALSE,FALSE,FALSE,0,2.655708233,38.80208333,48.17708333,45.89342949,44.55128205,14.54326923,10.87740385,8.954326923,0,0.045179091
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,gaussian_noise,2,topdown,FALSE,FALSE,FALSE,FALSE,0,3.44778335,23.40745192,37.73036859,34.28485577,32.66225962,18.60977564,14.04246795,11.79887821,0,0.076330535
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,gaussian_noise,2,topdown,FALSE,FALSE,FALSE,FALSE,0,3.613233712,21.11378205,33.53365385,30.67908654,29.09655449,16.16586538,12.40985577,10.34655449,0,0.113350511
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,gaussian_noise,3,topdown,FALSE,FALSE,FALSE,FALSE,0,4.112286163,13.92227564,29.22676282,25.09014423,23.38741987,18.24919872,13.35136218,11.24799679,0,0.170080259
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,gaussian_noise,3,topdown,FALSE,FALSE,FALSE,FALSE,0,4.282589355,11.86899038,25.41065705,22.23557692,20.57291667,16.12580128,12.24959936,10.36658654,0,0.195984557
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,gaussian_noise,4,topdown,FALSE,FALSE,FALSE,FALSE,0,4.362966728,10.85737179,26.02163462,22.28565705,20.64302885,17.48798077,13.13100962,11.04767628,0,0.204749271
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,gaussian_noise,4,topdown,FALSE,FALSE,FALSE,FALSE,0,4.504263585,9.495192308,23.73798077,20.02203526,18.32932692,16.30608974,12.08934295,10.15625,0,0.209161282
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,gaussian_noise,5,topdown,FALSE,FALSE,FALSE,FALSE,0,4.525727047,9.044471154,23.17708333,19.4911859,17.90865385,16.53645833,12.26963141,10.30649038,0,0.221767083
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,gaussian_noise,5,topdown,FALSE,FALSE,FALSE,FALSE,0,4.633232611,7.932692308,23.55769231,19.74158654,17.94871795,17.32772436,13.09094551,11.07772436,0,0.206081629
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,snow,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.757237802,59.18469551,64.94391026,63.56169872,62.86057692,11.04767628,8.36338141,7.061298077,0,0.158766076
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,snow,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.74450642,59.83573718,65.16426282,63.93229167,63.17107372,10.85737179,8.203125,6.961137821,0,0.164823651
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,snow,2,topdown,FALSE,FALSE,FALSE,FALSE,0,2.435736402,43.91025641,52.97475962,50.75120192,49.609375,14.69350962,11.22796474,9.445112179,0,0.081185982
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,snow,2,topdown,FALSE,FALSE,FALSE,FALSE,0,2.407823,44.46113782,53.20512821,51.2119391,50.22035256,14.59334936,10.95753205,9.164663462,0,0.086433388
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,snow,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.243357748,47.75641026,55.55889423,53.70592949,52.99479167,13.77203526,10.21634615,8.563701923,0,0.103090487
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,snow,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.217674359,48.7880609,56.49038462,54.35697115,53.62580128,13.29126603,9.835737179,8.183092949,0,0.115434185
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,gaussian_noise,1,topdown,FALSE,FALSE,FALSE,FALSE,0,2.658868797,38.41145833,48.34735577,45.91346154,44.63141026,14.44310897,10.82732372,9.184695513,0,0.040490445
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,snow,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.369237776,45.11217949,54.05649038,51.82291667,50.60096154,14.61338141,10.77724359,8.994391026,0,0.089902371
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,snow,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.356430947,45.79326923,55.06810897,52.75440705,51.67267628,14.82371795,10.98758013,9.14463141,0,0.103072733
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,gaussian_noise,2,topdown,FALSE,FALSE,FALSE,FALSE,0,3.613259793,21.18389423,33.53365385,30.17828526,28.71594551,16.15584936,12.03926282,10.03605769,0,0.114024542
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,snow,5,topdown,FALSE,FALSE,FALSE,FALSE,0,2.686914012,38.47155449,49.40905449,46.8349359,45.46274038,16.52644231,12.36979167,10.23637821,0,0.055481091
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,snow,5,topdown,FALSE,FALSE,FALSE,FALSE,0,2.646423683,39.09254808,50.36057692,47.89663462,46.36418269,16.99719551,12.9306891,10.81730769,0,0.067420833
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,gaussian_noise,3,topdown,FALSE,FALSE,FALSE,FALSE,0,4.28224896,11.88902244,25.81129808,22.04527244,20.29246795,16.54647436,12.07932692,10.04607372,0,0.196009532
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,gaussian_noise,1,topdown,FALSE,FALSE,FALSE,FALSE,0,2.655418618,38.85216346,48.59775641,46.34415064,44.93189103,14.71354167,11.19791667,9.264823718,0,0.045330349
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,frost,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.815778576,58.07291667,64.07251603,62.62019231,61.88902244,11.40825321,8.59375,7.101362179,0,0.146487236
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,frost,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.827178996,57.74238782,63.74198718,62.30969551,61.77884615,11.58854167,8.533653846,7.301682692,0,0.152692676
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,gaussian_noise,1,topdown,FALSE,FALSE,FALSE,FALSE,0,2.575846103,39.92387821,50.91145833,48.33733974,47.01522436,15.99559295,12.41987179,10.25641026,0,0.051473781
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,gaussian_noise,4,topdown,FALSE,FALSE,FALSE,FALSE,0,4.506618119,9.485176282,23.90825321,20.11217949,18.18910256,16.30608974,12.1494391,10.06610577,0,0.208760947
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,frost,2,topdown,FALSE,FALSE,FALSE,FALSE,0,2.184503139,49.61939103,57.45192308,55.57892628,54.74759615,13.2411859,10.00600962,8.493589744,0,0.101302519
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,frost,2,topdown,FALSE,FALSE,FALSE,FALSE,0,2.167626449,49.92988782,57.49198718,55.59895833,54.44711538,13.25120192,9.795673077,8.062900641,0,0.11368373
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,gaussian_noise,5,topdown,FALSE,FALSE,FALSE,FALSE,0,4.63148161,8.082932692,23.34735577,19.78165064,17.79847756,17.2275641,13.20112179,10.9775641,0,0.204379573
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,frost,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.65091845,39.39302885,48.89823718,46.71474359,45.703125,14.55328526,11.00761218,9.274839744,0,0.034421492
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,frost,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.634817271,39.58333333,48.92828526,46.57451923,45.50280449,14.95392628,10.99759615,9.184695513,0,0.0477232
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,snow,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.749411192,59.39503205,65.42467949,63.95232372,63.20112179,10.87740385,8.263221154,7.011217949,0,0.161253527
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,frost,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.752302781,37.02924679,47.2255609,44.71153846,43.69991987,14.86378205,11.22796474,9.555288462,0,0.027078506
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,frost,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.705952529,37.55008013,47.32572115,45.19230769,43.87019231,15.36458333,11.68870192,9.485176282,0,0.029024603
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,gaussian_noise,2,topdown,FALSE,FALSE,FALSE,FALSE,0,3.6154672,21.01362179,33.45352564,30.4286859,29.00641026,15.86538462,12.01923077,9.935897436,0,0.113270663
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,snow,2,topdown,FALSE,FALSE,FALSE,FALSE,0,2.410221278,44.29086538,53.50560897,51.47235577,50.40064103,14.28285256,10.90745192,9.254807692,0,0.084410004
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,gaussian_noise,2,topdown,FALSE,FALSE,FALSE,FALSE,0,3.449014769,23.25721154,37.56009615,34.3349359,32.67227564,18.28926282,13.92227564,11.85897436,0,0.078135781
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100c,frost,5,topdown,FALSE,FALSE,FALSE,FALSE,0,3.175551075,29.36698718,40.22435897,37.37980769,36.02764423,15.68509615,11.73878205,9.805689103,0,0.065456979
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100c,frost,5,topdown,FALSE,FALSE,FALSE,FALSE,0,3.129570489,29.7275641,40.234375,37.94070513,36.56850962,14.91386218,11.59855769,9.665464744,0,0.055332251
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,snow,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.221335524,48.38741987,56.31009615,54.36698718,53.26522436,13.53165064,10.04607372,8.383413462,0,0.111403801
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,snow,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.357905072,46.03365385,54.69751603,52.6943109,51.72275641,14.95392628,11.48838141,9.755608974,0,0.104177676
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,gaussian_noise,3,topdown,FALSE,FALSE,FALSE,FALSE,0,4.285121849,11.95913462,25.03004808,21.8349359,20.13221154,15.61498397,11.91907051,9.875801282,0,0.196247727
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,snow,5,topdown,FALSE,FALSE,FALSE,FALSE,0,2.650163092,39.32291667,50.31049679,47.44591346,46.00360577,16.85697115,12.51001603,10.34655449,0,0.069762379
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,gaussian_noise,3,topdown,FALSE,FALSE,FALSE,FALSE,0,4.110736465,13.87219551,29.37700321,25.52083333,23.59775641,18.46955128,14.03245192,11.66866987,0,0.168638304
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,frost,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.828141527,57.8525641,63.70192308,62.62019231,61.91907051,11.35817308,8.733974359,7.371794872,0,0.153305158
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,frost,2,topdown,FALSE,FALSE,FALSE,FALSE,0,2.16918489,49.9599359,57.59214744,55.93950321,55.20833333,13.40144231,10.14623397,8.673878205,0,0.113968216
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,frost,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.634980761,39.27283654,49.20873397,46.72475962,45.48277244,15.14423077,11.35817308,9.53525641,0,0.044797473
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,gaussian_noise,4,topdown,FALSE,FALSE,FALSE,FALSE,0,4.503299938,9.415064103,24.04847756,20.30248397,18.34935897,16.25600962,12.02924679,9.99599359,0,0.209082365
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,frost,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.707893064,37.66025641,47.28565705,44.70152244,43.34935897,14.85376603,11.16786859,9.094551282,0,0.030884074
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,gaussian_noise,4,topdown,FALSE,FALSE,FALSE,FALSE,0,4.358866483,11.01762821,26.08173077,22.37580128,20.58293269,17.54807692,13.2411859,11.14783654,0,0.203064412
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100c,frost,5,topdown,FALSE,FALSE,FALSE,FALSE,0,3.128306416,29.73758013,40.35456731,37.70032051,36.38822115,15.50480769,11.60857372,9.775641026,0,0.053356811
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,gaussian_noise,5,topdown,FALSE,FALSE,FALSE,FALSE,0,4.634759703,8.102964744,23.41746795,19.54126603,17.52804487,17.17748397,12.92067308,10.68709936,0,0.204029888
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,gaussian_noise,5,topdown,FALSE,FALSE,FALSE,FALSE,0,4.527247431,8.904246795,23.4375,19.83173077,18.29927885,16.61658654,12.34975962,10.53685897,0,0.222728297
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,snow,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.745159477,59.82572115,65.61498397,64.15264423,63.45152244,11.23798077,8.393429487,6.991185897,0,0.16576843
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,snow,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.760444475,59.25480769,65.26442308,63.88221154,63.16105769,11.21794872,8.493589744,7.091346154,0,0.159232333
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,snow,2,topdown,FALSE,FALSE,FALSE,FALSE,0,2.41300299,44.39102564,53.14503205,50.84134615,49.63942308,14.28285256,10.51682692,8.874198718,0,0.086684503
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,snow,2,topdown,FALSE,FALSE,FALSE,FALSE,0,2.434484205,44.06049679,52.55408654,50.72115385,49.75961538,14.34294872,11.14783654,9.224759615,0,0.082296364
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,snow,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.221780947,48.49759615,56.82091346,54.88782051,53.82612179,13.49158654,10.27644231,8.533653846,0,0.112820387
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,snow,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.246508669,47.72636218,55.86939103,54.00641026,53.09495192,13.61177885,10.16626603,8.573717949,0,0.102927633
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,snow,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.354594189,45.97355769,55.10817308,52.95472756,51.86298077,15.28445513,11.44831731,9.795673077,0,0.104240485
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,snow,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.367487344,44.9619391,54.16666667,51.71274038,50.71113782,14.43309295,10.59695513,8.994391026,0,0.088508546
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,snow,5,topdown,FALSE,FALSE,FALSE,FALSE,0,2.651974096,39.04246795,50.51081731,47.97676282,46.63461538,16.796875,12.94070513,10.9775641,0,0.066883013
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,snow,5,topdown,FALSE,FALSE,FALSE,FALSE,0,2.690031816,38.50160256,49.74959936,47.01522436,45.49278846,16.15584936,12.33974359,10.27644231,0,0.055845231
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,frost,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.828466444,57.89262821,63.96233974,62.64022436,61.97916667,11.49839744,8.693910256,7.391826923,0,0.154363438
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,frost,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.815294455,58.05288462,63.90224359,62.42988782,61.66866987,11.35817308,8.543669872,7.221554487,0,0.146003976
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,frost,2,topdown,FALSE,FALSE,FALSE,FALSE,0,2.16950712,49.67948718,57.96274038,55.84935897,55.01802885,13.45152244,10.21634615,8.703926282,0,0.111722425
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,frost,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.634572102,39.47315705,49.10857372,46.71474359,45.68309295,15.16426282,11.46834936,9.675480769,0,0.048981961
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,frost,2,topdown,FALSE,FALSE,FALSE,FALSE,0,2.187433191,49.32892628,57.53205128,55.59895833,54.54727564,13.17107372,9.815705128,8.263221154,0,0.098547153
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,frost,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.704936714,37.69030449,47.25560897,44.77163462,43.59975962,14.89383013,10.78725962,8.994391026,0,0.029633561
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,frost,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.650332365,39.32291667,48.88822115,46.65464744,45.36258013,14.61338141,11.05769231,9.385016026,0,0.035233106
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100c,frost,5,topdown,FALSE,FALSE,FALSE,FALSE,0,3.126400438,29.96794872,40.10416667,37.58012821,36.01762821,15.30448718,11.53846154,9.375,0,0.053482596
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,frost,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.749264165,37.18950321,46.85496795,44.46113782,43.33934295,15.03405449,11.27804487,9.395032051,0,0.023370493
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100c,frost,5,topdown,FALSE,FALSE,FALSE,FALSE,0,3.177095304,29.07652244,40.09415064,37.39983974,35.92748397,15.56490385,11.76883013,9.675480769,0,0.06695091
