load_file,dataset,corruption_name,corruption_severity,Method,BNN,use_pretrained,Tune_last_layer_only,augment_test,seed,val_loss,val_accuracy,base_aic0,base_aic1,base_aic2,up0,up1,up2,elbo,ece
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,snow,1,topdown,FALSE,FALSE,FALSE,FALSE,0,0.740902901,82.44190705,83.11298077,82.94270833,82.83253205,1.933092949,1.422275641,1.151842949,0,0.167086095
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,snow,1,topdown,FALSE,FALSE,FALSE,FALSE,0,0.749669643,82.31169872,82.70232372,82.63221154,82.54206731,1.692708333,1.362179487,1.031650641,0,0.159178585
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,snow,2,topdown,FALSE,FALSE,FALSE,FALSE,0,1.132011244,67.90865385,69.09054487,68.81009615,68.62980769,3.305288462,2.423878205,2.063301282,0,0.072469249
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,snow,2,topdown,FALSE,FALSE,FALSE,FALSE,0,1.134433902,68.46955128,69.61137821,69.36097756,69.16065705,3.104967949,2.193509615,1.872996795,0,0.064050511
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,snow,3,topdown,FALSE,FALSE,FALSE,FALSE,0,0.965931692,74.09855769,75,74.80969551,74.70953526,2.644230769,1.913060897,1.532451923,0,0.11303328
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,snow,3,topdown,FALSE,FALSE,FALSE,FALSE,0,0.979708327,73.81810897,74.49919872,74.35897436,74.41907051,2.243589744,1.72275641,1.442307692,0,0.100600787
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,snow,4,topdown,FALSE,FALSE,FALSE,FALSE,0,1.024666231,71.92508013,72.75641026,72.45592949,72.40584936,2.974759615,2.233573718,1.822916667,0,0.09891925
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,snow,4,topdown,FALSE,FALSE,FALSE,FALSE,0,1.038979669,71.8349359,72.90665064,72.51602564,72.37580128,2.934695513,2.283653846,1.923076923,0,0.091038503
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,snow,5,topdown,FALSE,FALSE,FALSE,FALSE,0,1.213943862,65.5849359,66.85697115,66.49639423,66.30608974,3.375400641,2.57411859,2.083333333,0,0.056812342
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,snow,5,topdown,FALSE,FALSE,FALSE,FALSE,0,1.218231791,65.55488782,66.98717949,66.71674679,66.55649038,3.375400641,2.303685897,1.862980769,0,0.058654275
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,frost,1,topdown,FALSE,FALSE,FALSE,FALSE,0,0.713372313,83.81410256,84.28485577,84.19471154,84.11458333,1.913060897,1.482371795,1.262019231,0,0.181884006
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,frost,1,topdown,FALSE,FALSE,FALSE,FALSE,0,0.702070584,84.36498397,84.68549679,84.50520833,84.44511218,1.72275641,1.282051282,1.041666667,0,0.178299308
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,frost,2,topdown,FALSE,FALSE,FALSE,FALSE,0,0.931572418,75.50080128,76.34214744,76.09174679,75.99158654,2.684294872,1.973157051,1.652644231,0,0.119457215
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,frost,2,topdown,FALSE,FALSE,FALSE,FALSE,0,0.910847087,76.73277244,77.48397436,77.31370192,77.06330128,2.57411859,1.963141026,1.692708333,0,0.125394866
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,frost,3,topdown,FALSE,FALSE,FALSE,FALSE,0,1.299703039,62.60016026,64.43309295,63.91225962,63.65184295,3.956330128,2.914663462,2.393830128,0,0.068483256
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,frost,3,topdown,FALSE,FALSE,FALSE,FALSE,0,1.284985483,63.77203526,65.20432692,64.67347756,64.53325321,3.535657051,2.403846154,2.003205128,0,0.062069241
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,frost,4,topdown,FALSE,FALSE,FALSE,FALSE,0,1.380526228,60.91746795,62.35977564,61.98918269,61.80889423,3.846153846,2.854567308,2.353766026,0,0.043218274
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,frost,4,topdown,FALSE,FALSE,FALSE,FALSE,0,1.371823122,61.08774038,63.14102564,62.59014423,62.35977564,3.896233974,2.924679487,2.393830128,0,0.051836494
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,frost,5,topdown,FALSE,FALSE,FALSE,FALSE,0,1.779101486,47.98677885,50.23036859,49.79967949,49.44911859,4.947916667,3.595753205,2.924679487,0,0.092912816
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,frost,5,topdown,FALSE,FALSE,FALSE,FALSE,0,1.747247843,49.67948718,51.87299679,51.37219551,51.20192308,4.196714744,3.074919872,2.604166667,0,0.085818045
